mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-30a-3p,0.7879452647842695,1.0,1.0,1,13,0.07692307692307693,2966,26380,0.11243366186504929,0.6841641163960787
hsa-miR-30a-5p,0.03175237046923232,0.6733692358130302,1.0,7,13,0.5384615384615384,6937,26380,0.262964366944655,2.04765970659008
hsa-miR-30b-3p,0.11871577861941261,1.0,1.0,4,13,0.3076923076923077,3966,26380,0.15034116755117513,2.0466270995771754
hsa-miR-30b-5p,0.03316571261737709,0.6832035912869352,1.0,4,13,0.3076923076923077,2615,26380,0.09912812736921911,3.1039858802765115
hsa-miR-30c-1-3p,0.6103335459657218,1.0,1.0,2,13,0.15384615384615385,4015,26380,0.1521986353297953,1.0108247916467095
hsa-miR-30c-2-3p,0.8172221690489264,1.0,1.0,1,13,0.07692307692307693,3232,26380,0.12251705837755876,0.6278560548362528
hsa-miR-30c-5p,0.04263215368918763,0.738557028700011,1.0,4,13,0.3076923076923077,2827,26380,0.10716451857467779,2.871214388724116
hsa-miR-30d-3p,0.7748682065788945,1.0,1.0,1,13,0.07692307692307693,2858,26380,0.10833965125094769,0.7100177639015988
hsa-miR-30d-5p,0.32043835047853975,1.0,1.0,4,13,0.3076923076923077,5839,26380,0.22134192570128886,1.3901221231243497
hsa-miR-30e-3p,0.3786846594561297,1.0,1.0,3,13,0.23076923076923078,4443,26380,0.16842304776345715,1.3701760764556175
hsa-miR-30e-5p,0.13513481442934283,1.0,1.0,4,13,0.3076923076923077,4153,26380,0.15742987111448067,1.9544722073014873
hsa-miR-31-3p,1.0,1.0,1.0,0,13,0.0,608,26380,0.023047763457164517,0.0
hsa-miR-31-5p,0.08733030749508996,1.0,1.0,5,13,0.38461538461538464,5090,26380,0.1929492039423806,1.993350460933958
hsa-miR-3115,1.0,1.0,1.0,0,13,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-3117-3p,1.0,1.0,1.0,0,13,0.0,252,26380,0.009552691432903715,0.0
hsa-miR-3117-5p,1.0,1.0,1.0,0,13,0.0,200,26380,0.0075815011372251705,0.0
hsa-miR-3120-3p,1.0,1.0,1.0,0,13,0.0,69,26380,0.002615617892342684,0.0
hsa-miR-3124-3p,0.02243807831403811,0.5455674200993965,1.0,1,13,0.07692307692307693,46,26380,0.0017437452615617893,44.113712374581944
hsa-miR-3124-5p,1.0,1.0,1.0,0,13,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-3127-3p,1.0,1.0,1.0,0,13,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-3127-5p,0.09960264152878155,1.0,1.0,1,13,0.07692307692307693,212,26380,0.008036391205458682,9.571843251088534
hsa-miR-3140-3p,1.0,1.0,1.0,0,13,0.0,177,26380,0.006709628506444276,0.0
hsa-miR-3140-5p,1.0,1.0,1.0,0,13,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-3142,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3144-3p,1.0,1.0,1.0,0,13,0.0,208,26380,0.007884761182714178,0.0
hsa-miR-3145-3p,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3149,1.0,1.0,1.0,0,13,0.0,1015,26380,0.03847611827141774,0.0
hsa-miR-3151-5p,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3152-5p,1.0,1.0,1.0,0,13,0.0,21,26380,0.000796057619408643,0.0
hsa-miR-3157-3p,1.0,1.0,1.0,0,13,0.0,75,26380,0.002843062926459439,0.0
hsa-miR-3157-5p,1.0,1.0,1.0,0,13,0.0,239,26380,0.00905989385898408,0.0
hsa-miR-3158-3p,0.4600180401034181,1.0,1.0,1,13,0.07692307692307693,1221,26380,0.04628506444275966,1.6619416619416623
hsa-miR-3158-5p,1.0,1.0,1.0,0,13,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-3159,1.0,1.0,1.0,0,13,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-3164,1.0,1.0,1.0,0,13,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-3168,1.0,1.0,1.0,0,13,0.0,171,26380,0.006482183472327521,0.0
hsa-miR-3173-5p,1.0,1.0,1.0,0,13,0.0,30,26380,0.0011372251705837756,0.0
hsa-miR-3174,1.0,1.0,1.0,0,13,0.0,401,26380,0.015200909780136468,0.0
hsa-miR-3176,1.0,1.0,1.0,0,13,0.0,84,26380,0.003184230477634572,0.0
hsa-miR-3177-3p,1.0,1.0,1.0,0,13,0.0,124,26380,0.0047005307050796055,0.0
hsa-miR-3177-5p,1.0,1.0,1.0,0,13,0.0,43,26380,0.0016300227445034117,0.0
hsa-miR-3180-3p,1.0,1.0,1.0,0,13,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-3180-5p,1.0,1.0,1.0,0,13,0.0,17,26380,0.0006444275966641395,0.0
hsa-miR-3181,1.0,1.0,1.0,0,13,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-3182,1.0,1.0,1.0,0,13,0.0,34,26380,0.001288855193328279,0.0
hsa-miR-3184-3p,1.0,1.0,1.0,0,13,0.0,1286,26380,0.04874905231235785,0.0
hsa-miR-3184-5p,0.3073006501226001,1.0,1.0,2,13,0.15384615384615385,2258,26380,0.08559514783927218,1.7973700347482457
hsa-miR-3187-3p,1.0,1.0,1.0,0,13,0.0,359,26380,0.013608794541319181,0.0
hsa-miR-3188,1.0,1.0,1.0,0,13,0.0,177,26380,0.006709628506444276,0.0
hsa-miR-3194-3p,1.0,1.0,1.0,0,13,0.0,85,26380,0.0032221379833206974,0.0
hsa-miR-3194-5p,1.0,1.0,1.0,0,13,0.0,47,26380,0.001781652767247915,0.0
hsa-miR-3197,1.0,1.0,1.0,0,13,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-3198,1.0,1.0,1.0,0,13,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-32-3p,1.0,1.0,1.0,0,13,0.0,111,26380,0.00420773313115997,0.0
hsa-miR-32-5p,0.18422613952822736,1.0,1.0,4,13,0.3076923076923077,4657,26380,0.1765352539802881,1.7429510579607208
hsa-miR-3200-3p,1.0,1.0,1.0,0,13,0.0,1428,26380,0.054131918119787716,0.0
hsa-miR-3200-5p,1.0,1.0,1.0,0,13,0.0,358,26380,0.013570887035633056,0.0
hsa-miR-320a-3p,0.19070029893039928,1.0,1.0,5,13,0.38461538461538464,6432,26380,0.2438210765731615,1.5774492920015308
hsa-miR-320a-5p,1.0,1.0,1.0,0,13,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-320b,0.9497446667498344,1.0,1.0,1,13,0.07692307692307693,5420,26380,0.20545868081880211,0.3743968208912859
hsa-miR-320c,0.8774648663298787,1.0,1.0,1,13,0.07692307692307693,3933,26380,0.149090219863533,0.5159498523342917
hsa-miR-320d,0.5215501057451841,1.0,1.0,1,13,0.07692307692307693,1454,26380,0.05511751326762699,1.39561951116284
hsa-miR-320e,1.0,1.0,1.0,0,13,0.0,351,26380,0.013305534495830175,0.0
hsa-miR-323a-3p,1.0,1.0,1.0,0,13,0.0,226,26380,0.008567096285064442,0.0
hsa-miR-323a-5p,1.0,1.0,1.0,0,13,0.0,213,26380,0.008074298711144807,0.0
hsa-miR-323b-3p,1.0,1.0,1.0,0,13,0.0,107,26380,0.004056103108415466,0.0
hsa-miR-323b-5p,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-324-3p,0.6617614292071125,1.0,1.0,1,13,0.07692307692307693,2110,26380,0.07998483699772554,0.9617207437112651
hsa-miR-324-5p,0.5803271142746037,1.0,1.0,1,13,0.07692307692307693,1704,26380,0.06459438968915845,1.1908631274828458
hsa-miR-325,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-326,1.0,1.0,1.0,0,13,0.0,375,26380,0.014215314632297195,0.0
hsa-miR-328-3p,1.0,1.0,1.0,0,13,0.0,590,26380,0.022365428354814254,0.0
hsa-miR-329-3p,1.0,1.0,1.0,0,13,0.0,319,26380,0.012092494313874148,0.0
hsa-miR-330-3p,1.0,1.0,1.0,0,13,0.0,1146,26380,0.043442001516300226,0.0
hsa-miR-330-5p,0.02306463889851107,0.5455674200993965,1.0,4,13,0.3076923076923077,2342,26380,0.08877937831690674,3.4658083163633977
hsa-miR-331-3p,1.0,1.0,1.0,0,13,0.0,586,26380,0.02221379833206975,0.0
hsa-miR-331-5p,0.58538518733781,1.0,1.0,1,13,0.07692307692307693,1727,26380,0.06546626231993935,1.1750033406084361
hsa-miR-335-3p,0.5260658875673361,1.0,1.0,2,13,0.15384615384615385,3474,26380,0.13169067475360122,1.1682387848190958
hsa-miR-335-5p,0.005101095241169089,0.2323832276532585,1.0,7,13,0.5384615384615384,4997,26380,0.1894238059135709,2.842628654115546
hsa-miR-337-3p,1.0,1.0,1.0,0,13,0.0,132,26380,0.005003790750568613,0.0
hsa-miR-337-5p,0.35572680420944675,1.0,1.0,1,13,0.07692307692307693,877,26380,0.03324488248673237,2.313832119989475
hsa-miR-338-3p,1.0,1.0,1.0,0,13,0.0,1528,26380,0.057922668688400306,0.0
hsa-miR-338-5p,1.0,1.0,1.0,0,13,0.0,157,26380,0.005951478392721759,0.0
hsa-miR-339-3p,1.0,1.0,1.0,0,13,0.0,724,26380,0.027445034116755116,0.0
hsa-miR-339-5p,0.0015783631293837966,0.13867047493871926,1.0,4,13,0.3076923076923077,1098,26380,0.041622441243366184,7.392461818691328
hsa-miR-33a-3p,0.26303568382685744,1.0,1.0,1,13,0.07692307692307693,612,26380,0.02319939347990902,3.315736551030669
hsa-miR-33a-5p,0.17960865590341837,1.0,1.0,5,13,0.38461538461538464,6310,26380,0.23919636087945415,1.6079483115933195
hsa-miR-33b-3p,1.0,1.0,1.0,0,13,0.0,698,26380,0.026459438968915845,0.0
hsa-miR-33b-5p,0.009550132023003513,0.36708319963419755,1.0,7,13,0.5384615384615384,5572,26380,0.21122062168309325,2.549284885968303
hsa-miR-340-3p,0.033882454527238245,0.6832035912869352,1.0,3,13,0.23076923076923078,1495,26380,0.05667172100075815,4.072034988422948
hsa-miR-340-5p,0.30528483770578274,1.0,1.0,3,13,0.23076923076923078,3938,26380,0.1492797573919636,1.545884283314451
hsa-miR-342-3p,1.0,1.0,1.0,0,13,0.0,1469,26380,0.05568612585291888,0.0
hsa-miR-342-5p,1.0,1.0,1.0,0,13,0.0,1508,26380,0.05716451857467779,0.0
hsa-miR-345-5p,1.0,1.0,1.0,0,13,0.0,1365,26380,0.05174374526156179,0.0
hsa-miR-346,1.0,1.0,1.0,0,13,0.0,126,26380,0.0047763457164518575,0.0
hsa-miR-34a-3p,0.04061891924901736,0.738557028700011,1.0,2,13,0.15384615384615385,660,26380,0.025018953752843062,6.1491841491841495
hsa-miR-34a-5p,0.00033260393498221996,0.10657728122563496,0.4091028400281305,13,13,1.0,14250,26380,0.5401819560272934,1.8512280701754387
hsa-miR-34b-3p,1.0,1.0,1.0,0,13,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-34b-5p,1.0,1.0,1.0,0,13,0.0,920,26380,0.034874905231235785,0.0
hsa-miR-34c-5p,0.5632055818082409,1.0,1.0,1,13,0.07692307692307693,1628,26380,0.06171341925701289,1.2464562464562465
hsa-miR-3529-3p,1.0,1.0,1.0,0,13,0.0,245,26380,0.009287338893100834,0.0
hsa-miR-3529-5p,1.0,1.0,1.0,0,13,0.0,57,26380,0.0021607278241091736,0.0
hsa-miR-3605-3p,1.0,1.0,1.0,0,13,0.0,303,26380,0.011485974222896133,0.0
hsa-miR-3605-5p,1.0,1.0,1.0,0,13,0.0,286,26380,0.010841546626231994,0.0
hsa-miR-3609,1.0,1.0,1.0,0,13,0.0,101,26380,0.0038286580742987113,0.0
hsa-miR-361-3p,0.35045110300587823,1.0,1.0,1,13,0.07692307692307693,861,26380,0.03263836239575436,2.356830161708211
hsa-miR-361-5p,0.20059406820908288,1.0,1.0,3,13,0.23076923076923078,3182,26380,0.12062168309325247,1.9131654015374946
hsa-miR-3611,1.0,1.0,1.0,0,13,0.0,66,26380,0.0025018953752843063,0.0
hsa-miR-3612,1.0,1.0,1.0,0,13,0.0,113,26380,0.004283548142532221,0.0
hsa-miR-3613-3p,1.0,1.0,1.0,0,13,0.0,55,26380,0.002084912812736922,0.0
hsa-miR-3613-5p,1.0,1.0,1.0,0,13,0.0,1475,26380,0.055913570887035635,0.0
hsa-miR-3614-5p,1.0,1.0,1.0,0,13,0.0,220,26380,0.008339651250947688,0.0
hsa-miR-3615,1.0,1.0,1.0,0,13,0.0,660,26380,0.025018953752843062,0.0
hsa-miR-3617-5p,1.0,1.0,1.0,0,13,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-3619-3p,1.0,1.0,1.0,0,13,0.0,43,26380,0.0016300227445034117,0.0
hsa-miR-3619-5p,1.0,1.0,1.0,0,13,0.0,66,26380,0.0025018953752843063,0.0
hsa-miR-362-3p,1.0,1.0,1.0,0,13,0.0,351,26380,0.013305534495830175,0.0
hsa-miR-362-5p,0.28576261881254067,1.0,1.0,1,13,0.07692307692307693,674,26380,0.025549658832448825,3.0107281442593017
hsa-miR-3620-3p,1.0,1.0,1.0,0,13,0.0,145,26380,0.005496588324488249,0.0
hsa-miR-3622a-5p,1.0,1.0,1.0,0,13,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-363-3p,0.31070580995023006,1.0,1.0,2,13,0.15384615384615385,2276,26380,0.08627748294162244,1.7831553332432069
hsa-miR-363-5p,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3651,1.0,1.0,1.0,0,13,0.0,33,26380,0.0012509476876421532,0.0
hsa-miR-3652,1.0,1.0,1.0,0,13,0.0,1303,26380,0.04939347990902199,0.0
hsa-miR-3657,1.0,1.0,1.0,0,13,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-3659,1.0,1.0,1.0,0,13,0.0,120,26380,0.004548900682335102,0.0
hsa-miR-365a-3p,0.2560788783512738,1.0,1.0,2,13,0.15384615384615385,1987,26380,0.07532221379833207,2.0425070651542723
hsa-miR-365a-5p,1.0,1.0,1.0,0,13,0.0,365,26380,0.013836239575435937,0.0
hsa-miR-365b-3p,0.05605487469314507,0.8311087722237603,1.0,3,13,0.23076923076923078,1825,26380,0.06918119787717968,3.3357218124341417
hsa-miR-365b-5p,1.0,1.0,1.0,0,13,0.0,77,26380,0.0029188779378316906,0.0
hsa-miR-3662,0.5789982818196112,1.0,1.0,1,13,0.07692307692307693,1698,26380,0.0643669446550417,1.1950711243997465
hsa-miR-3664-3p,1.0,1.0,1.0,0,13,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-3667-3p,1.0,1.0,1.0,0,13,0.0,32,26380,0.0012130401819560274,0.0
hsa-miR-3667-5p,1.0,1.0,1.0,0,13,0.0,8,26380,0.00030326004548900684,0.0
hsa-miR-367-3p,1.0,1.0,1.0,0,13,0.0,421,26380,0.015959059893858984,0.0
hsa-miR-3677-3p,1.0,1.0,1.0,0,13,0.0,54,26380,0.002047005307050796,0.0
hsa-miR-3677-5p,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3679-5p,1.0,1.0,1.0,0,13,0.0,1142,26380,0.043290371493555725,0.0
hsa-miR-3681-5p,1.0,1.0,1.0,0,13,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-3688-3p,1.0,1.0,1.0,0,13,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-3689a-3p,1.0,1.0,1.0,0,13,0.0,114,26380,0.004321455648218347,0.0
hsa-miR-3689a-5p,1.0,1.0,1.0,0,13,0.0,102,26380,0.003866565579984837,0.0
hsa-miR-3689b-5p,1.0,1.0,1.0,0,13,0.0,104,26380,0.003942380591357089,0.0
hsa-miR-3689e,1.0,1.0,1.0,0,13,0.0,103,26380,0.003904473085670963,0.0
hsa-miR-3689f,1.0,1.0,1.0,0,13,0.0,163,26380,0.006178923426838514,0.0
hsa-miR-369-3p,1.0,1.0,1.0,0,13,0.0,102,26380,0.003866565579984837,0.0
hsa-miR-369-5p,1.0,1.0,1.0,0,13,0.0,92,26380,0.0034874905231235785,0.0
hsa-miR-3690,1.0,1.0,1.0,0,13,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-3691-5p,1.0,1.0,1.0,0,13,0.0,691,26380,0.026194086429112966,0.0
hsa-miR-370-3p,1.0,1.0,1.0,0,13,0.0,355,26380,0.013457164518574679,0.0
hsa-miR-370-5p,0.21721250355682833,1.0,1.0,2,13,0.15384615384615385,1779,26380,0.0674374526156179,2.2813162104899036
hsa-miR-371a-3p,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-371b-5p,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-372-3p,1.0,1.0,1.0,0,13,0.0,513,26380,0.019446550416982563,0.0
hsa-miR-373-3p,0.14929505711641541,1.0,1.0,1,13,0.07692307692307693,326,26380,0.012357846853677029,6.224634261444077
hsa-miR-374a-3p,1.0,1.0,1.0,0,13,0.0,936,26380,0.0354814253222138,0.0
hsa-miR-374a-5p,0.43290924331403535,1.0,1.0,3,13,0.23076923076923078,4816,26380,0.1825625473843821,1.2640557117301305
hsa-miR-374b-3p,1.0,1.0,1.0,0,13,0.0,719,26380,0.027255496588324487,0.0
hsa-miR-374b-5p,0.5501000657320364,1.0,1.0,2,13,0.15384615384615385,3622,26380,0.13730098559514783,1.1205029095697236
hsa-miR-374c-3p,1.0,1.0,1.0,0,13,0.0,186,26380,0.007050796057619409,0.0
hsa-miR-374c-5p,1.0,1.0,1.0,0,13,0.0,84,26380,0.003184230477634572,0.0
hsa-miR-375-3p,0.16504423380155053,1.0,1.0,3,13,0.23076923076923078,2902,26380,0.11000758150113722,2.09775751471134
hsa-miR-376a-2-5p,1.0,1.0,1.0,0,13,0.0,76,26380,0.0028809704321455646,0.0
hsa-miR-376a-3p,0.26340748358276583,1.0,1.0,1,13,0.07692307692307693,613,26380,0.02323730098559515,3.3103275191366546
hsa-miR-376a-5p,0.47699665846683237,1.0,1.0,2,13,0.15384615384615385,3184,26380,0.12069749810462471,1.2746424429841516
hsa-miR-376b-3p,1.0,1.0,1.0,0,13,0.0,353,26380,0.013381349507202427,0.0
hsa-miR-376b-5p,1.0,1.0,1.0,0,13,0.0,187,26380,0.007088703563305534,0.0
hsa-miR-376c-3p,1.0,1.0,1.0,0,13,0.0,323,26380,0.01224412433661865,0.0
hsa-miR-376c-5p,1.0,1.0,1.0,0,13,0.0,368,26380,0.013949962092494314,0.0
hsa-miR-377-3p,1.0,1.0,1.0,0,13,0.0,477,26380,0.01808188021228203,0.0
hsa-miR-377-5p,0.4716227932317853,1.0,1.0,1,13,0.07692307692307693,1263,26380,0.047877179681576953,1.6066751933735308
hsa-miR-378a-3p,0.8753181748527276,1.0,1.0,1,13,0.07692307692307693,3903,26380,0.1479529946929492,0.5199156467411656
hsa-miR-378a-5p,1.0,1.0,1.0,0,13,0.0,786,26380,0.02979529946929492,0.0
hsa-miR-378b,1.0,1.0,1.0,0,13,0.0,153,26380,0.005799848369977255,0.0
hsa-miR-378c,0.6518438513067537,1.0,1.0,1,13,0.07692307692307693,2056,26380,0.07793783169067475,0.986979946123915
hsa-miR-378d,0.15315935035717415,1.0,1.0,2,13,0.15384615384615385,1423,26380,0.053942380591357086,2.8520460565435974
hsa-miR-378e,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-378f,1.0,1.0,1.0,0,13,0.0,264,26380,0.010007581501137225,0.0
hsa-miR-378g,1.0,1.0,1.0,0,13,0.0,180,26380,0.006823351023502654,0.0
hsa-miR-378h,1.0,1.0,1.0,0,13,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-378i,0.5045549566473808,1.0,1.0,1,13,0.07692307692307693,1387,26380,0.05257771038665656,1.4630358826465533
hsa-miR-379-3p,1.0,1.0,1.0,0,13,0.0,333,26380,0.012623199393479908,0.0
hsa-miR-379-5p,0.19805480059785383,1.0,1.0,1,13,0.07692307692307693,444,26380,0.01683093252463988,4.57033957033957
hsa-miR-380-3p,1.0,1.0,1.0,0,13,0.0,73,26380,0.0027672479150871875,0.0
hsa-miR-380-5p,0.5736440183997669,1.0,1.0,1,13,0.07692307692307693,1674,26380,0.06345716451857468,1.2122047605918573
hsa-miR-381-3p,1.0,1.0,1.0,0,13,0.0,451,26380,0.01709628506444276,0.0
hsa-miR-381-5p,1.0,1.0,1.0,0,13,0.0,186,26380,0.007050796057619409,0.0
hsa-miR-382-3p,1.0,1.0,1.0,0,13,0.0,174,26380,0.006595905989385899,0.0
hsa-miR-382-5p,0.3404515317042135,1.0,1.0,1,13,0.07692307692307693,831,26380,0.03150113722517058,2.441914283069518
hsa-miR-383-5p,1.0,1.0,1.0,0,13,0.0,486,26380,0.018423047763457163,0.0
hsa-miR-3909,0.15606317600539443,1.0,1.0,1,13,0.07692307692307693,342,26380,0.012964366944655041,5.933423301844355
hsa-miR-3912-3p,1.0,1.0,1.0,0,13,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-3913-3p,1.0,1.0,1.0,0,13,0.0,110,26380,0.004169825625473844,0.0
hsa-miR-3913-5p,1.0,1.0,1.0,0,13,0.0,811,26380,0.030742987111448065,0.0
hsa-miR-3917,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3923,1.0,1.0,1.0,0,13,0.0,28,26380,0.0010614101592115238,0.0
hsa-miR-3924,1.0,1.0,1.0,0,13,0.0,87,26380,0.0032979529946929494,0.0
hsa-miR-3928-3p,1.0,1.0,1.0,0,13,0.0,658,26380,0.024943138741470812,0.0
hsa-miR-3929,1.0,1.0,1.0,0,13,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-3934-3p,1.0,1.0,1.0,0,13,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-3934-5p,0.3996153511174675,1.0,1.0,1,13,0.07692307692307693,1015,26380,0.03847611827141774,1.999242137173172
hsa-miR-3938,0.009324910049658368,0.36708319963419755,1.0,1,13,0.07692307692307693,19,26380,0.0007202426080363912,106.8016194331984
hsa-miR-3940-3p,1.0,1.0,1.0,0,13,0.0,225,26380,0.008529188779378317,0.0
hsa-miR-3940-5p,1.0,1.0,1.0,0,13,0.0,215,26380,0.008150113722517059,0.0
hsa-miR-3943,1.0,1.0,1.0,0,13,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-3944-5p,1.0,1.0,1.0,0,13,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-409-3p,1.0,1.0,1.0,0,13,0.0,510,26380,0.019332827899924184,0.0
hsa-miR-409-5p,1.0,1.0,1.0,0,13,0.0,227,26380,0.00860500379075057,0.0
hsa-miR-410-3p,1.0,1.0,1.0,0,13,0.0,113,26380,0.004283548142532221,0.0
hsa-miR-411-3p,1.0,1.0,1.0,0,13,0.0,169,26380,0.00640636846095527,0.0
hsa-miR-411-5p,1.0,1.0,1.0,0,13,0.0,390,26380,0.014783927217589083,0.0
hsa-miR-412-5p,1.0,1.0,1.0,0,13,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-421,0.4740793806986499,1.0,1.0,1,13,0.07692307692307693,1272,26380,0.04821834723275208,1.595307208514756
hsa-miR-422a,1.0,1.0,1.0,0,13,0.0,125,26380,0.0047384382107657315,0.0
hsa-miR-423-3p,0.6235086010696009,1.0,1.0,2,13,0.15384615384615385,4106,26380,0.15564821834723275,0.9884221964105063
hsa-miR-423-5p,0.006039764797057724,0.2653182392993214,1.0,10,13,0.7692307692307693,10237,26380,0.38805913570887035,1.9822514107949296
hsa-miR-424-3p,0.11689645057814359,1.0,1.0,1,13,0.07692307692307693,251,26380,0.00951478392721759,8.084584737971191
hsa-miR-424-5p,0.1413471229174129,1.0,1.0,7,13,0.5384615384615384,9417,26380,0.35697498104624714,1.5084013363720277
hsa-miR-425-3p,1.0,1.0,1.0,0,13,0.0,1020,26380,0.03866565579984837,0.0
hsa-miR-425-5p,0.5551058159384241,1.0,1.0,1,13,0.07692307692307693,1593,26380,0.060386656557998485,1.2738422907914433
hsa-miR-4254,1.0,1.0,1.0,0,13,0.0,14,26380,0.0005307050796057619,0.0
hsa-miR-4284,1.0,1.0,1.0,0,13,0.0,50,26380,0.0018953752843062926,0.0
hsa-miR-4286,1.0,1.0,1.0,0,13,0.0,60,26380,0.002274450341167551,0.0
hsa-miR-4287,1.0,1.0,1.0,0,13,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-429,0.21962000596447132,1.0,1.0,2,13,0.15384615384615385,1792,26380,0.06793025018953752,2.264766483516484
hsa-miR-4291,1.0,1.0,1.0,0,13,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-4296,1.0,1.0,1.0,0,13,0.0,143,26380,0.005420773313115997,0.0
hsa-miR-4301,1.0,1.0,1.0,0,13,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-4306,1.0,1.0,1.0,0,13,0.0,340,26380,0.01288855193328279,0.0
hsa-miR-431-3p,0.035282333171184406,0.6888455523897908,1.0,2,13,0.15384615384615385,611,26380,0.023161485974222896,6.642326576860129
hsa-miR-431-5p,1.0,1.0,1.0,0,13,0.0,116,26380,0.004397270659590599,0.0
hsa-miR-432-3p,1.0,1.0,1.0,0,13,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-432-5p,0.19644509098103452,1.0,1.0,1,13,0.07692307692307693,440,26380,0.016679302501895376,4.611888111888112
hsa-miR-4324,1.0,1.0,1.0,0,13,0.0,123,26380,0.00466262319939348,0.0
hsa-miR-4326,1.0,1.0,1.0,0,13,0.0,664,26380,0.025170583775587566,0.0
hsa-miR-433-3p,1.0,1.0,1.0,0,13,0.0,812,26380,0.030780894617134194,0.0
hsa-miR-433-5p,1.0,1.0,1.0,0,13,0.0,408,26380,0.015466262319939347,0.0
hsa-miR-4421,1.0,1.0,1.0,0,13,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-4422,0.05335245444969195,0.8311087722237603,1.0,1,13,0.07692307692307693,111,26380,0.00420773313115997,18.28135828135828
hsa-miR-4423-5p,1.0,1.0,1.0,0,13,0.0,641,26380,0.02429871114480667,0.0
hsa-miR-4425,1.0,1.0,1.0,0,13,0.0,487,26380,0.018460955269143292,0.0
hsa-miR-4426,1.0,1.0,1.0,0,13,0.0,73,26380,0.0027672479150871875,0.0
hsa-miR-4429,0.22885528261170118,1.0,1.0,1,13,0.07692307692307693,522,26380,0.019787717968157696,3.8874152667256117
hsa-miR-4435,1.0,1.0,1.0,0,13,0.0,135,26380,0.00511751326762699,0.0
hsa-miR-4437,1.0,1.0,1.0,0,13,0.0,194,26380,0.007354056103108415,0.0
hsa-miR-4440,1.0,1.0,1.0,0,13,0.0,85,26380,0.0032221379833206974,0.0
hsa-miR-4443,1.0,1.0,1.0,0,13,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-4446-3p,0.24086645465462156,1.0,1.0,2,13,0.15384615384615385,1906,26380,0.07225170583775588,2.1293082573250466
hsa-miR-4448,0.10850993209385149,1.0,1.0,1,13,0.07692307692307693,232,26380,0.008794541319181198,8.746684350132625
hsa-miR-4449,1.0,1.0,1.0,0,13,0.0,25,26380,0.0009476876421531463,0.0
hsa-miR-4450,1.0,1.0,1.0,0,13,0.0,151,26380,0.005724033358605004,0.0
hsa-miR-4454,1.0,1.0,1.0,0,13,0.0,901,26380,0.03415466262319939,0.0
