mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-196b-5p,0.9999998942338535,1.0,1.0,157,1202,0.13061564059900166,4873,26380,0.18472327520849127,0.7070881590399475
hsa-miR-197-3p,0.9993663336633228,1.0,1.0,67,1202,0.05574043261231281,2077,26380,0.07873388931008339,0.7079598518598036
hsa-miR-197-5p,0.999984098140928,1.0,1.0,24,1202,0.019966722129783693,1072,26380,0.04063684609552692,0.4913452703206099
hsa-miR-1972,0.14396105110874766,1.0,1.0,3,1202,0.0024958402662229617,29,26380,0.0010993176648976498,2.2703540076883355
hsa-miR-1973,0.05132961931432082,1.0,1.0,7,1202,0.005823627287853577,74,26380,0.002805155420773313,2.076044430453748
hsa-miR-199a-3p,0.700415823632927,1.0,1.0,79,1202,0.06572379367720466,1824,26380,0.06914329037149355,0.9505447791692209
hsa-miR-199a-5p,0.9938310240726214,1.0,1.0,23,1202,0.01913477537437604,794,26380,0.030098559514783928,0.6357372473249874
hsa-miR-199b-3p,0.5124567079306374,1.0,1.0,53,1202,0.04409317803660566,1160,26380,0.04397270659590599,1.0027396867290148
hsa-miR-199b-5p,0.9276204704903475,1.0,1.0,12,1202,0.009983361064891847,377,26380,0.014291129643669447,0.6985704639041032
hsa-miR-19a-3p,0.37949364341019703,1.0,1.0,430,1202,0.3577371048252912,9318,26380,0.3532221379833207,1.0127822306601397
hsa-miR-19a-5p,0.9849289290970566,1.0,1.0,15,1202,0.012479201331114808,532,26380,0.020166793025018954,0.6187994945767079
hsa-miR-19b-1-5p,0.999654308629037,1.0,1.0,45,1202,0.03743760399334443,1534,26380,0.058150113722517056,0.6438096436404341
hsa-miR-19b-3p,0.6650237154405039,1.0,1.0,418,1202,0.34775374376039936,9315,26380,0.3531084154662623,0.9848356157165148
hsa-miR-200a-3p,0.9965056233211662,1.0,1.0,59,1202,0.04908485856905158,1766,26380,0.06694465504169826,0.7332154977642019
hsa-miR-200a-5p,0.9999999016769759,1.0,1.0,57,1202,0.04742096505823627,2240,26380,0.08491281273692192,0.5584665438554789
hsa-miR-200b-3p,0.028078910678580843,1.0,1.0,154,1202,0.1281198003327787,2917,26380,0.11057619408642912,1.1586562676649648
hsa-miR-200b-5p,0.8708525322307413,1.0,1.0,12,1202,0.009983361064891847,347,26380,0.01315390447308567,0.7589656048756396
hsa-miR-200c-3p,0.009998534028013633,1.0,1.0,157,1202,0.13061564059900166,2884,26380,0.10932524639878696,1.194743619626097
hsa-miR-200c-5p,0.8178165686745759,1.0,1.0,6,1202,0.004991680532445923,176,26380,0.00667172100075815,0.7481848434427469
hsa-miR-202-3p,0.9920753878347913,1.0,1.0,4,1202,0.0033277870216306157,223,26380,0.008453373768006065,0.39366377412832126
hsa-miR-202-5p,0.7176388733405126,1.0,1.0,5,1202,0.004159733777038269,131,26380,0.004965883244882487,0.8376624201394622
hsa-miR-203a-3p,0.9974932323490082,1.0,1.0,140,1202,0.11647254575707154,3775,26380,0.1431008339651251,0.8139194058467675
hsa-miR-203a-5p,1.0,1.0,1.0,0,1202,0.0,15,26380,0.0005686125852918878,0.0
hsa-miR-203b-3p,0.9892418905610133,1.0,1.0,1,1202,0.0008319467554076539,97,26380,0.0036770280515542077,0.22625521038818466
hsa-miR-203b-5p,0.9999999999998683,1.0,1.0,31,1202,0.025790349417637273,1909,26380,0.07236542835481426,0.3563904754516874
hsa-miR-204-3p,1.0,1.0,1.0,0,1202,0.0,48,26380,0.0018195602729340408,0.0
hsa-miR-204-5p,0.9233099731223283,1.0,1.0,48,1202,0.03993344425956739,1266,26380,0.04799090219863533,0.8321044704323757
hsa-miR-205-5p,0.9966615292720148,1.0,1.0,110,1202,0.09151414309484193,3029,26380,0.11482183472327522,0.7970099355701321
hsa-miR-206,0.0007690553954391614,0.23648453409754214,0.9459381363901685,78,1202,0.064891846921797,1187,26380,0.04499620924943139,1.4421625288938542
hsa-miR-208a-3p,0.025421929953361823,1.0,1.0,6,1202,0.004991680532445923,50,26380,0.0018953752843062926,2.633610648918469
hsa-miR-208a-5p,1.0,1.0,1.0,0,1202,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-208b-3p,1.0,1.0,1.0,0,1202,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-20a-3p,0.9474871983712614,1.0,1.0,45,1202,0.03743760399334443,1225,26380,0.04643669446550417,0.8062073415056539
hsa-miR-20a-5p,0.638285232698784,1.0,1.0,398,1202,0.33111480865224624,8849,26380,0.33544351781652765,0.9870955647244046
hsa-miR-20b-3p,0.9947993035512677,1.0,1.0,17,1202,0.014143094841930116,635,26380,0.024071266110689916,0.5875509321734117
hsa-miR-20b-5p,0.9902500059040978,1.0,1.0,436,1202,0.3627287853577371,10403,26380,0.39435178165276724,0.9198101853058834
hsa-miR-21-3p,0.04385963365244819,1.0,1.0,100,1202,0.08319467554076539,1854,26380,0.07028051554207733,1.1837516401107826
hsa-miR-21-5p,0.8529441414969198,1.0,1.0,354,1202,0.2945091514143095,8118,26380,0.3077331311599697,0.9570277672221587
hsa-miR-210-3p,0.9705841517211848,1.0,1.0,323,1202,0.2687188019966722,7713,26380,0.2923805913570887,0.9190719560057322
hsa-miR-210-5p,0.31642132308538684,1.0,1.0,2,1202,0.0016638935108153079,25,26380,0.0009476876421531463,1.755740432612313
hsa-miR-211-5p,0.12639964759604358,1.0,1.0,7,1202,0.005823627287853577,92,26380,0.0034874905231235785,1.6698618244954062
hsa-miR-2110,0.9959706571200052,1.0,1.0,76,1202,0.0632279534109817,2182,26380,0.08271417740712661,0.76441494545449
hsa-miR-2113,0.4488934415744234,1.0,1.0,3,1202,0.0024958402662229617,54,26380,0.002047005307050796,1.219264189314106
hsa-miR-2114-3p,1.0,1.0,1.0,0,1202,0.0,8,26380,0.00030326004548900684,0.0
hsa-miR-2114-5p,0.6430713293868675,1.0,1.0,3,1202,0.0024958402662229617,72,26380,0.0027293404094010615,0.9144481419855796
hsa-miR-2115-5p,0.7769688275097871,1.0,1.0,40,1202,0.033277870216306155,975,26380,0.036959818043972706,0.9003797090319553
hsa-miR-2116-3p,0.7959499323639927,1.0,1.0,3,1202,0.0024958402662229617,92,26380,0.0034874905231235785,0.7156550676408884
hsa-miR-212-3p,0.49483915331746675,1.0,1.0,70,1202,0.05823627287853577,1526,26380,0.05784685367702805,1.0067318994336656
hsa-miR-212-5p,0.48084008493865,1.0,1.0,13,1202,0.010815307820299502,274,26380,0.010386656557998484,1.041269417151463
hsa-miR-214-3p,0.9963822447811421,1.0,1.0,101,1202,0.08402662229617304,2804,26380,0.1062926459438969,0.7905215036280473
hsa-miR-214-5p,0.7855544978315145,1.0,1.0,7,1202,0.005823627287853577,194,26380,0.007354056103108415,0.7918932363586463
hsa-miR-215-5p,0.8156205630237278,1.0,1.0,11,1202,0.009151414309484194,302,26380,0.011448066717210008,0.799385130742361
hsa-miR-216a-3p,0.858279029842846,1.0,1.0,3,1202,0.0024958402662229617,104,26380,0.003942380591357089,0.6330794829130936
hsa-miR-216a-5p,0.8608569497245645,1.0,1.0,4,1202,0.0033277870216306157,133,26380,0.005041698256254739,0.6600527942151552
hsa-miR-216b-3p,1.0,1.0,1.0,0,1202,0.0,34,26380,0.001288855193328279,0.0
hsa-miR-216b-5p,0.9944147495306375,1.0,1.0,1,1202,0.0008319467554076539,111,26380,0.00420773313115997,0.19771851718607125
hsa-miR-217-3p,0.9957953777959173,1.0,1.0,4,1202,0.0033277870216306157,241,26380,0.00913570887035633,0.36426150054197365
hsa-miR-217-5p,0.8782145219001716,1.0,1.0,7,1202,0.005823627287853577,220,26380,0.008339651250947688,0.6983058538798971
hsa-miR-218-1-3p,0.8677747505899149,1.0,1.0,20,1202,0.016638935108153077,545,26380,0.020659590598938588,0.8053855195469325
hsa-miR-218-2-3p,0.7974326547240184,1.0,1.0,8,1202,0.0066555740432612314,222,26380,0.00841546626231994,0.790874068744285
hsa-miR-218-5p,0.9655793998735045,1.0,1.0,160,1202,0.13311148086522462,3979,26380,0.15083396512509478,0.8825033589405944
hsa-miR-219a-1-3p,0.9916864159905401,1.0,1.0,42,1202,0.03494176372712146,1278,26380,0.04844579226686884,0.7212548725520064
hsa-miR-219a-2-3p,0.2317333235306515,1.0,1.0,24,1202,0.019966722129783693,447,26380,0.016944655041698255,1.1783492836324247
hsa-miR-219a-5p,0.7152449055312557,1.0,1.0,20,1202,0.016638935108153077,487,26380,0.018460955269143292,0.9013041235176142
hsa-miR-22-3p,0.9999997137479465,1.0,1.0,127,1202,0.10565723793677205,4058,26380,0.1538286580742987,0.6868501569177049
hsa-miR-22-5p,0.9279301241575407,1.0,1.0,65,1202,0.054076539101497505,1677,26380,0.06357088703563306,0.8506494344051903
hsa-miR-221-3p,0.9992683375611712,1.0,1.0,263,1202,0.21880199667221298,6779,26380,0.25697498104624716,0.8514525257726772
hsa-miR-221-5p,0.9987793506582293,1.0,1.0,105,1202,0.08735440931780367,2985,26380,0.11315390447308567,0.7719964213747608
hsa-miR-222-3p,0.9995061176462852,1.0,1.0,144,1202,0.11980033277870217,4004,26380,0.15178165276724792,0.789293900774766
hsa-miR-222-5p,0.9011003660166321,1.0,1.0,32,1202,0.026622296173044926,859,26380,0.03256254738438211,0.8175741246157452
hsa-miR-223-3p,0.9760697371343431,1.0,1.0,35,1202,0.029118136439267885,1033,26380,0.039158453373768005,0.7435977146833367
hsa-miR-223-5p,0.9013099972738501,1.0,1.0,4,1202,0.0033277870216306157,145,26380,0.005496588324488249,0.6054277353835561
hsa-miR-224-3p,0.9977889915016616,1.0,1.0,2,1202,0.0016638935108153079,179,26380,0.006785443517816528,0.24521514421959675
hsa-miR-224-5p,0.8696729115022526,1.0,1.0,39,1202,0.0324459234608985,1004,26380,0.03805913570887036,0.8525134072694247
hsa-miR-2276-3p,0.5661355208210455,1.0,1.0,5,1202,0.004159733777038269,110,26380,0.004169825625473844,0.9975797912569958
hsa-miR-2276-5p,0.23460858771324059,1.0,1.0,6,1202,0.004991680532445923,91,26380,0.0034495830174374525,1.447038818087071
hsa-miR-2277-3p,0.9561319576887763,1.0,1.0,8,1202,0.0066555740432612314,290,26380,0.010993176648976498,0.6054277353835561
hsa-miR-2278,0.9891711184971672,1.0,1.0,32,1202,0.026622296173044926,1004,26380,0.03805913570887036,0.6994981803236305
hsa-miR-2355-3p,0.9964948302633992,1.0,1.0,7,1202,0.005823627287853577,349,26380,0.013229719484457923,0.44019280187271453
hsa-miR-2355-5p,0.9176535102979171,1.0,1.0,2,1202,0.0016638935108153079,89,26380,0.003373768006065201,0.49318551477873956
hsa-miR-2392,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-23a-3p,0.9982186213030859,1.0,1.0,305,1202,0.25374376039933444,7655,26380,0.2901819560272934,0.8744298366210898
hsa-miR-23a-5p,0.9618076181529803,1.0,1.0,10,1202,0.008319467554076539,352,26380,0.0133434420015163,0.6234873695356224
hsa-miR-23b-3p,0.9999592448551907,1.0,1.0,234,1202,0.194675540765391,6350,26380,0.24071266110689918,0.8087465772269314
hsa-miR-23b-5p,0.9927008389568535,1.0,1.0,16,1202,0.013311148086522463,592,26380,0.022441243366186504,0.5931555515582139
hsa-miR-23c,0.9995928691926794,1.0,1.0,24,1202,0.019966722129783693,944,26380,0.0357846853677028,0.5579683578217096
hsa-miR-24-1-5p,0.5165909215410943,1.0,1.0,17,1202,0.014143094841930116,369,26380,0.01398786959818044,1.0110971326019416
hsa-miR-24-2-5p,0.9998908221599088,1.0,1.0,13,1202,0.010815307820299502,659,26380,0.024981046247156937,0.4329405467367236
hsa-miR-24-3p,0.9999984502922596,1.0,1.0,211,1202,0.17554076539101499,6036,26380,0.22880970432145564,0.7671910853238859
hsa-miR-2467-5p,0.9396358295974172,1.0,1.0,10,1202,0.008319467554076539,332,26380,0.012585291887793783,0.6610468496281298
hsa-miR-25-3p,0.7651924771826236,1.0,1.0,334,1202,0.2778702163061564,7563,26380,0.2866944655041698,0.9692207201053028
hsa-miR-25-5p,0.9999769411980466,1.0,1.0,54,1202,0.04492512479201331,1912,26380,0.07247915087187264,0.6198351422663761
hsa-miR-2681-5p,0.9340485814627894,1.0,1.0,10,1202,0.008319467554076539,328,26380,0.012433661865049279,0.6691083965748144
hsa-miR-2682-3p,0.3534034903249385,1.0,1.0,6,1202,0.004991680532445923,106,26380,0.004018195602729341,1.2422691740181457
hsa-miR-2682-5p,0.5663472329962902,1.0,1.0,54,1202,0.04492512479201331,1203,26380,0.045602729340409404,0.9851411404931929
hsa-miR-26a-1-3p,0.4374569059046122,1.0,1.0,4,1202,0.0033277870216306157,74,26380,0.002805155420773313,1.1863111031164277
hsa-miR-26a-2-3p,0.9999816171351573,1.0,1.0,11,1202,0.009151414309484194,649,26380,0.02460197119029568,0.3719789052144731
hsa-miR-26a-5p,0.5951869369085381,1.0,1.0,430,1202,0.3577371048252912,9513,26380,0.36061410159211527,0.9920219515706067
hsa-miR-26b-3p,0.9999999395212058,1.0,1.0,24,1202,0.019966722129783693,1267,26380,0.048028809704321454,0.415723859339932
hsa-miR-26b-5p,0.18409740798908844,1.0,1.0,440,1202,0.36605657237936773,9326,26380,0.3535253980288097,1.0354463198978898
hsa-miR-27a-3p,0.5952203620482417,1.0,1.0,432,1202,0.3594009983361065,9557,26380,0.3622820318423048,0.992047539615621
hsa-miR-27a-5p,0.8379196115554906,1.0,1.0,128,1202,0.1064891846921797,3032,26380,0.11493555724033358,0.9265121016423815
hsa-miR-27b-3p,0.9999991636504196,1.0,1.0,241,1202,0.20049916805324458,6797,26380,0.25765731614859744,0.7781621381851687
hsa-miR-27b-5p,0.9284348047195208,1.0,1.0,48,1202,0.03993344425956739,1272,26380,0.04821834723275208,0.8281794493454306
hsa-miR-28-3p,0.9990687055125077,1.0,1.0,45,1202,0.03743760399334443,1482,26380,0.056178923426838515,0.6663994556979932
hsa-miR-28-5p,0.9999999747956498,1.0,1.0,143,1202,0.11896838602329451,4597,26380,0.17426080363912055,0.6827030722850792
hsa-miR-296-3p,0.99580727688581,1.0,1.0,43,1202,0.03577371048252912,1345,26380,0.05098559514783927,0.7016434814342887
hsa-miR-296-5p,0.5171899546327492,1.0,1.0,4,1202,0.0033277870216306157,82,26380,0.0031084154662623198,1.070573434519703
hsa-miR-297,0.28676253833379656,1.0,1.0,21,1202,0.01747088186356073,401,26380,0.015200909780136468,1.1493313305753916
hsa-miR-298,0.8656039999721018,1.0,1.0,1,1202,0.0008319467554076539,43,26380,0.0016300227445034117,0.5103896606431142
hsa-miR-299-3p,0.7762582900129998,1.0,1.0,12,1202,0.009983361064891847,315,26380,0.011940864291129644,0.8360668726725299
hsa-miR-299-5p,0.8684703291432524,1.0,1.0,12,1202,0.009983361064891847,346,26380,0.013115996967399545,0.7611591470862628
hsa-miR-29a-3p,0.9966538865446672,1.0,1.0,270,1202,0.22462562396006655,6785,26380,0.2572024260803639,0.8733417774600671
hsa-miR-29a-5p,0.9660576628509466,1.0,1.0,35,1202,0.029118136439267885,1010,26380,0.03828658074298711,0.7605311279880068
hsa-miR-29b-1-5p,0.9993419668378593,1.0,1.0,13,1202,0.010815307820299502,597,26380,0.022630780894617133,0.4779025465653281
hsa-miR-29b-2-5p,0.9988911716413695,1.0,1.0,68,1202,0.056572379367720464,2068,26380,0.07839272175890827,0.7216534660156991
hsa-miR-29b-3p,0.983700650755436,1.0,1.0,307,1202,0.25540765391014975,7436,26380,0.28188021228203186,0.9060857867334252
hsa-miR-29c-3p,0.9923232299058485,1.0,1.0,278,1202,0.23128119800332778,6873,26380,0.26053828658074296,0.8877052238218809
hsa-miR-29c-5p,0.7665046314043409,1.0,1.0,21,1202,0.01747088186356073,527,26380,0.019977255496588325,0.8745386405326984
hsa-miR-300,0.03264135299083931,1.0,1.0,4,1202,0.0033277870216306157,27,26380,0.001023502653525398,3.251371171504283
hsa-miR-301a-3p,0.8645235037442421,1.0,1.0,208,1202,0.17304492512479203,4871,26380,0.18464746019711903,0.9371638523490071
hsa-miR-301a-5p,0.9357895932298161,1.0,1.0,9,1202,0.0074875207986688855,302,26380,0.011448066717210008,0.6540423796982954
hsa-miR-301b-3p,0.9999788215127465,1.0,1.0,150,1202,0.12479201331114809,4376,26380,0.16588324488248674,0.7522882338089777
hsa-miR-302a-3p,0.9985021755765925,1.0,1.0,80,1202,0.06655574043261231,2351,26380,0.08912054586808188,0.7468057986441143
hsa-miR-302a-5p,0.2993553590783264,1.0,1.0,3,1202,0.0024958402662229617,42,26380,0.001592115238817286,1.5676253862609935
hsa-miR-302b-3p,0.9335858085281601,1.0,1.0,81,1202,0.06738768718801996,2063,26380,0.07820318423047763,0.8617000426660042
hsa-miR-302b-5p,0.6417056321878108,1.0,1.0,1,1202,0.0008319467554076539,22,26380,0.0008339651250947687,0.997579791256996
hsa-miR-302c-3p,0.9999225927047463,1.0,1.0,61,1202,0.050748752079866885,2039,26380,0.07729340409401061,0.6565728689881748
hsa-miR-302d-3p,0.8315066610969741,1.0,1.0,52,1202,0.04326123128119801,1284,26380,0.04867323730098559,0.888809409032713
hsa-miR-302d-5p,0.6736395984211009,1.0,1.0,1,1202,0.0008319467554076539,24,26380,0.0009097801364670204,0.9144481419855797
hsa-miR-302e,0.9676538496414078,1.0,1.0,48,1202,0.03993344425956739,1336,26380,0.05064442759666414,0.7885061823109188
hsa-miR-302f,0.46329874370396473,1.0,1.0,7,1202,0.005823627287853577,141,26380,0.005344958301743745,1.089555233004095
hsa-miR-3059-3p,0.6580448775823872,1.0,1.0,1,1202,0.0008319467554076539,23,26380,0.0008718726307808946,0.9542067568545178
hsa-miR-3059-5p,0.49443803454046065,1.0,1.0,9,1202,0.0074875207986688855,189,26380,0.007164518574677786,1.0450835908406624
hsa-miR-3064-3p,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3064-5p,0.15637983730014943,1.0,1.0,4,1202,0.0033277870216306157,46,26380,0.0017437452615617893,1.9084135137090357
hsa-miR-3065-3p,0.7072336302067548,1.0,1.0,15,1202,0.012479201331114808,368,26380,0.013949962092494314,0.8945688345511104
hsa-miR-3065-5p,0.957010778637027,1.0,1.0,48,1202,0.03993344425956739,1314,26380,0.049810462471569374,0.8017079600969464
hsa-miR-3074-3p,1.0,1.0,1.0,0,1202,0.0,14,26380,0.0005307050796057619,0.0
hsa-miR-3074-5p,0.9901940993960261,1.0,1.0,13,1202,0.010815307820299502,494,26380,0.01872630780894617,0.5775461949382609
hsa-miR-3085-3p,0.14444762693244997,1.0,1.0,5,1202,0.004159733777038269,61,26380,0.002312357846853677,1.7989143776765497
hsa-miR-30a-3p,0.9929408653986727,1.0,1.0,110,1202,0.09151414309484193,2966,26380,0.11243366186504929,0.8139390070269488
hsa-miR-30a-5p,0.8521139386041922,1.0,1.0,301,1202,0.2504159733777038,6937,26380,0.262964366944655,0.9522810116338226
hsa-miR-30b-3p,0.9996869075387914,1.0,1.0,141,1202,0.11730449251247921,3966,26380,0.15034116755117513,0.7802552981541103
hsa-miR-30b-5p,0.9522809648301582,1.0,1.0,103,1202,0.08569051580698835,2615,26380,0.09912812736921911,0.8644419912001348
hsa-miR-30c-1-3p,0.9999999995761938,1.0,1.0,113,1202,0.09400998336106489,4015,26380,0.1521986353297953,0.6176795419837837
hsa-miR-30c-2-3p,0.9999992679915168,1.0,1.0,97,1202,0.08069883527454243,3232,26380,0.12251705837755876,0.658674280489613
hsa-miR-30c-5p,0.9996648456981795,1.0,1.0,95,1202,0.07903494176372712,2827,26380,0.10716451857467779,0.7375103515129542
hsa-miR-30d-3p,0.999984001997182,1.0,1.0,89,1202,0.0740432612312812,2858,26380,0.10833965125094769,0.6834364000284108
hsa-miR-30d-5p,0.4286430298265046,1.0,1.0,269,1202,0.2237936772046589,5839,26380,0.22134192570128886,1.0110767605170237
hsa-miR-30e-3p,0.9999997324198746,1.0,1.0,142,1202,0.11813643926788686,4443,26380,0.16842304776345715,0.7014267989842123
hsa-miR-30e-5p,0.9929365200312452,1.0,1.0,160,1202,0.13311148086522462,4153,26380,0.15742987111448067,0.845528741927432
hsa-miR-31-3p,0.9524234769275942,1.0,1.0,20,1202,0.016638935108153077,608,26380,0.023047763457164517,0.721932743672826
hsa-miR-31-5p,0.9545960694164758,1.0,1.0,210,1202,0.17470881863560733,5090,26380,0.1929492039423806,0.9054653508069394
hsa-miR-3115,1.0,1.0,1.0,0,1202,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-3117-3p,0.6010013696155768,1.0,1.0,11,1202,0.009151414309484194,252,26380,0.009552691432903715,0.9579932916039405
hsa-miR-3117-5p,0.6957162622323737,1.0,1.0,8,1202,0.0066555740432612314,200,26380,0.0075815011372251705,0.8778702163061565
hsa-miR-3120-3p,0.09404090162470706,1.0,1.0,6,1202,0.004991680532445923,69,26380,0.002615617892342684,1.9084135137090357
hsa-miR-3124-3p,0.6261748871424191,1.0,1.0,2,1202,0.0016638935108153079,46,26380,0.0017437452615617893,0.9542067568545178
hsa-miR-3124-5p,1.0,1.0,1.0,0,1202,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-3127-3p,0.8047202213462925,1.0,1.0,1,1202,0.0008319467554076539,35,26380,0.001326762699014405,0.6270501545043974
hsa-miR-3127-5p,0.9884183250162552,1.0,1.0,4,1202,0.0033277870216306157,212,26380,0.008036391205458682,0.41408972467271526
hsa-miR-3140-3p,0.41671896252989826,1.0,1.0,9,1202,0.0074875207986688855,177,26380,0.006709628506444276,1.1159367156434192
hsa-miR-3140-5p,0.0890551392900727,1.0,1.0,1,1202,0.0008319467554076539,2,26380,7.581501137225171e-05,10.973377703826955
hsa-miR-3142,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3144-3p,0.7360444364287213,1.0,1.0,8,1202,0.0066555740432612314,208,26380,0.007884761182714178,0.8441059772174581
hsa-miR-3145-3p,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3149,0.7638655875937633,1.0,1.0,42,1202,0.03494176372712146,1015,26380,0.03847611827141774,0.9081416030753342
hsa-miR-3151-5p,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3152-5p,1.0,1.0,1.0,0,1202,0.0,21,26380,0.000796057619408643,0.0
hsa-miR-3157-3p,0.4476640881064903,1.0,1.0,4,1202,0.0033277870216306157,75,26380,0.002843062926459439,1.1704936217415418
hsa-miR-3157-5p,0.40718425697946475,1.0,1.0,12,1202,0.009983361064891847,239,26380,0.00905989385898408,1.1019291418068908
hsa-miR-3158-3p,0.8043640138565622,1.0,1.0,50,1202,0.04159733777038269,1221,26380,0.04628506444275966,0.8987205326639603
hsa-miR-3158-5p,1.0,1.0,1.0,0,1202,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-3159,0.0890551392900727,1.0,1.0,1,1202,0.0008319467554076539,2,26380,7.581501137225171e-05,10.973377703826955
hsa-miR-3164,0.1701854683545889,1.0,1.0,1,1202,0.0008319467554076539,4,26380,0.00015163002274450342,5.4866888519134775
hsa-miR-3168,0.9552815647438555,1.0,1.0,4,1202,0.0033277870216306157,171,26380,0.006482183472327521,0.5133743955006763
hsa-miR-3173-5p,1.0,1.0,1.0,0,1202,0.0,30,26380,0.0011372251705837756,0.0
hsa-miR-3174,0.6546243307322477,1.0,1.0,17,1202,0.014143094841930116,401,26380,0.015200909780136468,0.93041107713246
hsa-miR-3176,0.9006985733652655,1.0,1.0,2,1202,0.0016638935108153079,84,26380,0.003184230477634572,0.5225417954203312
hsa-miR-3177-3p,0.9969622959176455,1.0,1.0,1,1202,0.0008319467554076539,124,26380,0.0047005307050796055,0.1769899629649509
hsa-miR-3177-5p,0.8656039999721018,1.0,1.0,1,1202,0.0008319467554076539,43,26380,0.0016300227445034117,0.5103896606431142
hsa-miR-3180-3p,1.0,1.0,1.0,0,1202,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-3180-5p,1.0,1.0,1.0,0,1202,0.0,17,26380,0.0006444275966641395,0.0
hsa-miR-3181,1.0,1.0,1.0,0,1202,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-3182,0.2007493795057488,1.0,1.0,3,1202,0.0024958402662229617,34,26380,0.001288855193328279,1.936478418322404
hsa-miR-3184-3p,0.9993508691380841,1.0,1.0,37,1202,0.030782029950083195,1286,26380,0.04874905231235785,0.6314385303912866
hsa-miR-3184-5p,0.9999999999997791,1.0,1.0,42,1202,0.03494176372712146,2258,26380,0.08559514783927218,0.40822131404847833
hsa-miR-3187-3p,0.967646629000554,1.0,1.0,10,1202,0.008319467554076539,359,26380,0.013608794541319181,0.6113302341964877
hsa-miR-3188,0.18533210077554935,1.0,1.0,11,1202,0.009151414309484194,177,26380,0.006709628506444276,1.3639226524530679
hsa-miR-3194-3p,0.5457163567647825,1.0,1.0,4,1202,0.0033277870216306157,85,26380,0.0032221379833206974,1.0327884897719488
hsa-miR-3194-5p,0.8885110168142962,1.0,1.0,1,1202,0.0008319467554076539,47,26380,0.001781652767247915,0.4669522427160407
hsa-miR-3197,1.0,1.0,1.0,0,1202,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-3198,1.0,1.0,1.0,0,1202,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-32-3p,0.5742375011464957,1.0,1.0,5,1202,0.004159733777038269,111,26380,0.00420773313115997,0.9885925859303561
hsa-miR-32-5p,0.7955474963102019,1.0,1.0,202,1202,0.16805324459234608,4657,26380,0.1765352539802881,0.9519528864818745
hsa-miR-3200-3p,0.9941683978623433,1.0,1.0,47,1202,0.039101497504159734,1428,26380,0.054131918119787716,0.7223371877869285
hsa-miR-3200-5p,0.9973539269055965,1.0,1.0,7,1202,0.005823627287853577,358,26380,0.013570887035633056,0.42912650238429434
hsa-miR-320a-3p,0.9992760507501242,1.0,1.0,248,1202,0.20632279534109818,6432,26380,0.2438210765731615,0.8462057433299394
hsa-miR-320a-5p,1.0,1.0,1.0,0,1202,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-320b,0.998701201707916,1.0,1.0,207,1202,0.17221297836938437,5420,26380,0.20545868081880211,0.8381878910303248
hsa-miR-320c,0.9586032175055131,1.0,1.0,159,1202,0.13227953410981697,3933,26380,0.149090219863533,0.8872448791805164
hsa-miR-320d,0.9942101028593681,1.0,1.0,48,1202,0.03993344425956739,1454,26380,0.05511751326762699,0.7245146214356174
hsa-miR-320e,0.6374339158284708,1.0,1.0,15,1202,0.012479201331114808,351,26380,0.013305534495830175,0.93789553024162
hsa-miR-323a-3p,0.23266686229854558,1.0,1.0,13,1202,0.010815307820299502,226,26380,0.008567096285064442,1.26242398362611
hsa-miR-323a-5p,0.6386093591603702,1.0,1.0,9,1202,0.0074875207986688855,213,26380,0.008074298711144807,0.9273276932811512
hsa-miR-323b-3p,0.5413695277052845,1.0,1.0,5,1202,0.004159733777038269,107,26380,0.004056103108415466,1.0255493181146687
hsa-miR-323b-5p,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-324-3p,0.9999095264080284,1.0,1.0,64,1202,0.05324459234608985,2110,26380,0.07998483699772554,0.6656835763459007
hsa-miR-324-5p,0.9958403529454606,1.0,1.0,57,1202,0.04742096505823627,1704,26380,0.06459438968915845,0.734134423847578
hsa-miR-325,1.0,1.0,1.0,0,1202,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-326,0.8768204300961713,1.0,1.0,13,1202,0.010815307820299502,375,26380,0.014215314632297195,0.7608208541320023
hsa-miR-328-3p,0.9999593510800874,1.0,1.0,10,1202,0.008319467554076539,590,26380,0.022365428354814254,0.371978905214473
